chan,018ab79008f2e342,04b28b5356eb17bd,0a0e092a0c1e6c8f,1291ad7d784e90e5,129c99e90c45f38c,13bef9b0362773b3,1559fd3bafe5582c,19068f1fe266c5e1_1,223dfd3c429d0e79,26ab3771b0c195f5,27a31ff4f251781a,2968df3b1e9bd676,2e6f06d6e89db2ca,2f7c7b90372f9c9e,3036fe9bffd01a2a,356c77bfd2662b9a_H1,356c77bfd2662b9a_H3,37ddc3bdb7342c83,3b8a90cfec1e6dab,4dc16bcffc6daf9b,4e65b329e7e27005,4f94a7cff1582ba8,533a774ad52b045,53e7528dd1a9b39c,5739286752f82402,5a5918ffce98de10,60197350a0c2b888,6cfb6838a570c17c,724143462c318037,791ae888506dc374,7c793519c38db522,7d5750a1b70460c2,80d914dc5270b2e7,8107271d26b4e6ce,841f7d890725a452,861c06b5c483cd72,8b8bb53a403750d9,8d9ffe6a6752d2af,91ce1477c08b672c,92eff34d631e5d43,93af9133e6fa6cf5,9ab142ee3786b57b,9c490673610ca32b,CognitiveSystems-KU,ENSLab,TMS-EEG-DREAM,The Hanncanny,a28bd183f8dca47f,ac0f676d6813a969,b3a91f02d3e5a9b0,b47e0e61375f4d31,ba2732f7a065a4b9,baba120af1f1caca,cba9657d4b55f7ca,d18fa8d3caaf88cf,d5c8ed05b7af02a3,d9a070789fe1b133,db40ed62b3cf9ae9,dc50b9e1e4c36653,e37fd347e252962c,ee3fdc470061d8db,f2101fb6fdd45635,f68b7096e0e9c0d2,fc67513ed5c4b400,ff8cd5ce3123a097,gNeC,08de3c5e092173e4,0ba1c7f1dafc1134,0bc9ee704db74104,19e8ad8bf94af489,344dd59ded90cb34,48e64dc185199502,628a18bc8a3d36dd,77fddd91c557626d,7f3fe2bc79a9d3f9,8559e4d7314e45ec,8c587a4cbf53865d,90420442f22fa870,CIMHPipe,TheCodeMechanics,Varuwa,a0cf32754296214f,a25b8419335d2131,aa6aa366e9788967,b0edd369b6d8f4f1,bd3077a83b5b16bd,c0c75576f9cd0b2a,c577d3cdf78548ce,c91e489c4acd0bf4,da33cf2264c9baa2,e13e7e07b99d853b,e146a94b29a41713,e2d0d90e5cf594ed,e69a83408d1f3811,e72d90a6ff4b5108,ea6b1d1870708b82,ee8c062e3dc35b1d,eef1406b3fca3e9c,f92a1d6a49d0d40a,ff8bf48d04d11c84,02b9138753429402,03f53ea2afe035fd,0c87f7355ce7ec6d,3c8c07696fbd0314,3dc2c5916354971b,Chile Maule,Kaiser Soze,TeamKeele,aaaaf00cc3912121,ae58d64de88cfd4e,b78245f9464a1398,d58e77448897a421,f51bd6c2779b2256
FC2,-0.645965695399979,-2.37416576338706,-3.71585624226877,-3.12838628671762,-2.11740283934033,-2.21316189009609,-2.23527074290169,-1.66043276256193,-0.0215884034852844,-2.98444745048737,-2.00752055783475,-3.66433793386313,0.059390569222436,-2.71934125845093,-2.76392830580454,-0.486084489979678,-0.528240228438693,-0.449653076465392,-2.07174624566964,-3.73831848493526,-3.58970280138381,-3.21265226293396,-0.0708779600387759,-1.13470262173081,1.17808365125014,-1.29083873491898,0.216849928692281,-3.68484967349151,-2.89299819329317,-0.0566844617144788,-1.0334889604516,-0.929834408490577,-3.63145064289384,-1.01857006296992,-3.79431246973564,-2.13098326421371,-3.95645582655537,-1.32852516463155,-2.23047663149816,-1.00120476124611,-2.17580975452908,-1.76710351691534,-1.44793565992042,1.15980691698081,-3.75357770963191,-3.85112046013194,-0.00589625148446437,-4.08238767619763,-2.84174047968864,-0.454946273245944,-3.52724500627516,-3.86902872574087,-1.88330395262914,-2.23833712788694,-3.21901271690822,-2.25112154180034e-06,-0.903681358548276,-0.129367238906092,-0.624976905842745,-0.93012820718683,-3.17826104251227,-1.10149227647424,-2.16208075404619,-1.69578167211148,0.0238338131411842,0.247941825845787,3.10958159752039e-06,-7.87600992230802e-06,1.31887854037821e-06,1.03198694293431e-06,-1.37932349254084e-06,-2.62370968732868e-06,-5.64283643972823e-07,-3.68036275233408e-07,1.16526879404925e-06,8.55785463557774e-07,-1.31030602535168e-06,4.97051922110359e-07,-1.22218955785532e-06,-4.69474058486653e-06,1.06900258567074e-06,-2.95421003474158e-06,-2.87832884584022e-07,-9.02466317056954e-07,1.28715906318651e-06,-7.05020056126628e-07,-5.17315391062976e-07,-2.73491414931772e-06,-4.55926424377281e-07,2.15921072267658e-07,-4.52830622152484e-06,-1.12129005996718e-06,-6.19365522640458e-07,2.17465973901888e-06,-2.41696166507345e-07,-9.50435888267803e-07,-3.45182496700492e-07,-4.59195640380792e-07,1.50498272236374e-06,-2.78723985000321e-06,1.44191027195365,1.95113026773792,0.155760783617358,-1.61208123232266,-1.70164738331908,0.0694115109182255,-2.16634049002878,-2.41120161162341,-3.70232487529502,-0.224332152164175,2.47359528453846,0.908263153030178,-0.937890467513028
FCz,-0.475487175425797,-2.66564094398369,-3.98549170346197,-2.96970667756831,-2.35001443871156,-2.57279120475444,-2.48147401744888,-1.73261902553728,-0.00805047729255288,-3.13466526460821,-1.88106798999797,-3.92816777106826,0.16468299944175,-2.96277335535904,-2.8692824911853,-0.607705204303122,-0.658156381016879,-0.518946272617375,-2.42062639915163,-4.02736447861074,-3.8496239739235,-3.41092327277281,0.0728290881585292,-0.580084239257135,1.21525019895255,-1.35772156797429,-0.709215498248759,-3.91110405756466,-2.98124239929328,0.0458445871023066,-0.852726155765898,-0.713236694610306,-3.87784496018504,-0.890401459012924,-4.06709044191668,-2.34642774519862,-4.22173458706721,-1.39925643045246,-2.51952023741843,-1.47738898907449,-2.43201451888308,-1.98936153095065,-1.64610835389113,1.22576687781954,-3.98840679727007,-4.1249117217958,0.0975424482848896,-4.33966544127867,-3.19574706225093,-0.441591421644923,-3.77424354690124,-4.12698831558022,-2.19698285523125,-2.5239628025253,-3.33600427687281,-2.49887849596275e-06,-1.40494550064658,0.0845191691943669,-0.7288653711755,-0.760054343182481,-3.39450071700759,-1.04297909482777,-2.3976553016521,-1.90275219959828,-0.0907604144393722,0.356882716933585,3.07028560568355e-06,-8.57797422954167e-06,1.24591840338291e-06,1.13664700736134e-06,-2.59163017392611e-06,-3.27909079563445e-06,-7.14201473396191e-07,-1.56195707723406e-06,6.63970930977105e-07,1.2670891925726e-06,-1.64903586920242e-06,9.33134379721423e-07,-1.85830778062526e-06,-5.58570831263737e-06,1.22802837000963e-06,-4.10334813023617e-06,-3.91715562343644e-07,-1.12208737918793e-06,1.57543519095007e-06,-6.97289519000365e-07,-6.81285799061877e-07,-3.13041000291984e-06,-3.50779683052482e-07,2.40059438697908e-07,NaN,-1.26800557006501e-06,-1.07872735423019e-06,2.57423251243284e-06,-3.21937163436719e-07,-1.45544811919701e-06,-5.89303405588866e-07,-8.16227337086309e-07,1.29578222942145e-06,-3.19549473365062e-06,1.53376957119536,2.23469829503216,0.321397938636608,-1.68912253425385,-1.89248747875605,NaN,-2.50614124685412,-2.27882781839044,-4.07427483453857,-0.00708392057495555,2.53176093944293,1.20150002468929,-0.834622083670454
Cz,-1.30120300994057,-2.23473836327292,-3.70981658372006,-4.11540365147738,-2.09319665504036,-2.16623879842891,-2.12371014626476,-1.84341329252115,-0.322568863899686,-3.02022036628864,-3.01402009360027,-3.58460243898585,-0.774938393747567,-2.63579313904153,-3.06459797941374,-0.590930904290578,-0.618573464180409,-0.83841933683972,-2.10388114325525,-3.62793807333628,-3.50546340098736,-3.07323639693647,-0.851579182466135,-1.49307398331677,0.414953530999542,-1.56426278893777,-1.58450635296636,-3.53758117128112,-3.12393756251341,-0.816450770328179,-1.87504253841083,-1.4204022663571,-3.51370459385524,-2.02356127810439,-3.59652513483945,-2.25095746452861,-4.32078710777913,-1.62511990118558,-2.07292200900491,-1.84575944665156,-2.06017785590857,-1.40591687590091,-1.57069019271503,0.88069779347844,-3.69312565807063,-3.67758664195798,-0.639460284906868,-3.88969995036013,-1.26837441419981,-0.705653843902507,-3.42184503647158,-3.68852548700431,-2.11453181883259,-2.12079785768921,-3.41440334264959,-2.71118957441059e-06,0.792030483258493,-1.26306916841052,-0.877978601156844,-1.82633612684981,-3.28987118375639,-1.74321972004737,-2.04183403681905,-1.75150678260009,0.370463128257939,-0.334520972505532,3.8801972275524e-06,-5.88948393956653e-06,2.34484287563004e-06,1.1885664917996e-06,3.53807711640071e-07,-5.47359318812651e-07,2.6878920045943e-07,8.77381931552179e-07,2.56589246884108e-06,8.07412947544821e-08,4.50190744965601e-07,1.0803701625169e-07,9.39145934353292e-07,-1.88592272562263e-06,1.40670418214871e-06,-1.31781199372378e-06,3.23394004558662e-07,-2.0820548454338e-07,1.24990506775589e-06,3.60706026771313e-07,2.49536380387221e-07,-4.35615821932818e-07,-1.13789199877955e-06,9.74084287977658e-08,-2.06898431392147e-06,-5.32026621545934e-07,1.07700544692658e-06,2.07131098632503e-06,-2.17185280573526e-07,6.74756441912646e-07,4.33392126745236e-07,6.2967018411474e-07,2.47603947376306e-06,-1.1653439978924e-06,1.24356941080984,0.783130758421389,-0.641688228749293,-2.03852441612498,-1.66419803283716,-0.77323772080748,-2.07096098523695,-3.36344938979085,-3.64892223091111,-1.24446694383385,1.98824662664192,-0.0639882375882446,-1.98986395362079
C2,-1.04174526173838,-1.74411885215985,-3.22928172278434,-3.72763715696643,-1.61041924425147,-1.66624220192802,-1.64654546038621,-1.49638580826577,-0.181842480343574,-2.63676501460599,-2.68413361027585,-3.10449962893435,-0.597754249572649,-2.17507801425051,-2.69694527389124,-0.389590202510296,-0.41090288085656,-0.593654395586157,-1.62859510852113,-3.12906365676914,-3.02158743139319,-2.67947503183802,-0.685792947131576,-1.08913503425611,0.616619233801427,-1.20904676895444,-0.534179399028605,-3.09085671797128,-2.7620272047243,-0.64663924536235,-1.55936231134547,-1.13288029910645,-3.03301107098372,-1.63635351073257,-3.11714526348986,-1.77359841484833,-3.7797259828435,-1.26280927204486,-1.62518044546524,-1.21908616648712,-1.55613296738628,-1.15612392412202,-1.18680438891504,0.973416212847665,-3.22009464962188,-3.19294618345161,-0.494407962566401,-3.40699636607274,-0.907311367645619,-0.511096755275544,-2.93851435089807,-3.21009244145979,-1.62750206726387,-1.63259124219408,-3.01278524747318,-2.18672620470662e-06,0.768877204168927,-1.04917188555249,-0.600220207990848,-1.49740262047359,-2.83417750612291,-1.47802619637213,-1.56207543140691,-1.29935648237491,0.354096834146478,-0.262758908117181,3.46176621647945e-06,-5.46651445042276e-06,2.17031851975597e-06,9.23051616534919e-07,4.31628544838463e-07,-5.67577666589786e-07,2.23758501155356e-07,9.57808742069188e-07,2.4764878654572e-06,-5.28888319738956e-08,4.63879526252544e-07,-7.24306048619875e-08,8.95304887877907e-07,-1.33702739191222e-06,1.08522613772134e-06,-1.29321282504196e-06,2.45178453593381e-07,-1.03831780022419e-07,9.49654067975795e-07,1.22778484645141e-07,2.61027257882536e-07,-1.81051229658334e-07,-8.96388695643778e-07,6.71066976465687e-08,NaN,-4.08446740994929e-07,9.81781870131837e-07,1.74301919989606e-06,-2.41511796482721e-07,6.89448201694459e-07,5.35119934114989e-07,4.94920193124434e-07,2.34221883773611e-06,-8.68146882737619e-07,1.27315774405428,0.959778888143777,-0.516766747900817,-1.66289512875567,-1.3932578585671,-0.645865838664738,-1.60441695419457,-3.07050622015422,-3.16729851816363,-1.00967856494505,2.0868494155114,0.132218305428706,-1.58571885971036
C4,-0.791856254535642,-1.15889978551713,-2.61209033367064,-3.3450933522827,-1.03564913110394,-1.04554105121976,-1.11079613369499,-1.02156765415333,0.0299696842478778,-2.10011253244636,-2.34391282188396,-2.53248582152424,-0.466279207506039,-1.64785037218164,-2.23663533388665,NaN,NaN,-0.226255868947265,-1.02768975447509,-2.55011646360282,-2.43233341033185,-2.13517278454141,-0.428161544326371,-0.67177755049027,0.944192268336628,-0.775359708652735,-0.372566329571867,-2.54494219687421,-2.30509782743643,-0.379864532227694,-1.20664992729818,-0.796846300394328,-2.46924937145461,-1.25784783527688,-2.51609817985702,-1.21683648568591,-3.07902344211567,-0.833068221198144,-1.01107023889648,-0.918635454282842,-0.988077831746201,-0.718031885070642,-0.706985049112983,1.22082432707313,-2.63779082963116,-2.59516522040483,-0.236092307901981,-2.82477733106724,-0.641927291688709,-0.194861576929477,-2.36354835928718,-2.62468632054066,-0.978747246148138,-1.03664779100191,-2.52061673373333,-1.63978993940932e-06,0.987121932660088,-0.843422720188239,-0.162853552464693,-1.12304284900948,-2.28708668623746,-1.0660985308217,-0.991044678066791,-0.76836447273187,0.436935571904757,-0.0354300946458196,3.300799566234e-06,-5.03326943620171e-06,1.85157525185933e-06,7.06765770511079e-07,9.57562902667322e-07,-2.08454265566099e-07,1.9267455595978e-07,1.38675690131151e-06,2.65054528305406e-06,-3.87173687319418e-07,5.99741755732711e-07,-3.45989145245085e-07,1.18024184677286e-06,-8.34575418928056e-07,7.9838973390727e-07,-7.28521186488251e-07,3.59497247896338e-08,8.47762949403098e-08,5.45803244324533e-07,-2.48985617362809e-07,4.03098424821154e-07,1.64292395230391e-07,-5.79761295891128e-07,4.46741313975599e-08,-7.51210392369365e-07,-3.4197132624637e-07,1.04025032386026e-06,1.28893703005116e-06,-2.35342295243088e-07,1.01472652395163e-06,6.25057666285777e-07,6.08866288727206e-07,2.44524799708153e-06,-6.27427235144751e-07,NaN,1.09909182198575,-0.285533510256188,NaN,-0.988977840296539,-0.395875615636219,-1.01804500391535,-2.73883388658366,-2.60340901405692,-0.783835990078202,2.27891249180611,0.345080148640991,-1.2169609381917
C6,-0.143538411587331,-0.465696335456809,-1.9569352686648,-2.63932105917672,-0.371656018563292,-0.310319357915953,-0.468838129247987,-0.372919094557486,0.333493568313619,NaN,-1.63877031186712,-1.86698447801925,0.232907641857184,-1.0827479864595,-1.5782951959644,NaN,NaN,0.258002485330581,-0.192956170259831,-1.86449489203736,-1.79083466082059,-1.49259430705506,0.164790802817298,0.164299721977117,1.44436273713578,-0.17195956444319,-0.681996607334551,-1.92476181287675,-1.69387645714855,0.210305534688888,-0.596654819255643,-0.106516487709152,-1.83499304831577,-0.498583786896797,-1.8872283443205,-0.373357901502559,-2.1817282750515,-0.222780973407662,-0.340049193669803,-0.229072945869782,-0.379690713235036,-0.372261965584429,-0.232503266901064,1.67729583888093,-1.98522227600254,-1.94039139638529,0.304578615476303,-2.13554391672978,-0.884613392190093,0.317124128061881,-1.72451737671372,-1.97240475963573,-0.317383508564848,-0.417655965501461,-1.83016453428738,-1.00824101067241e-06,0.856749186775591,-0.163448482640763,0.320639854728067,-0.512543611814658,-1.6189146829415,-0.44383649428801,-0.315286906195024,-0.195399579870961,0.414661614205845,0.456028620938234,NaN,-5.18961398008535e-06,1.52128392816339e-06,7.09053593911575e-07,1.28333432898713e-06,-2.90050962473732e-07,-5.60687542186101e-08,2.04990017382833e-06,2.6508813984051e-06,-6.23055348095736e-07,7.84473301402586e-08,-2.86772217765e-07,9.4723518190119e-07,-1.00559681691412e-06,7.06673917551543e-07,-2.63685726398569e-07,-1.12783089749535e-07,-2.83598515176726e-08,1.97964673556285e-07,-3.45888718232924e-07,4.20323742341991e-07,NaN,4.48858071678297e-08,1.38375952258919e-07,-8.00076000602572e-07,-4.42401681887576e-07,1.01309204290281e-06,1.0350354353527e-06,-3.49762744129352e-07,9.57038482886994e-07,5.7073642437038e-07,5.17469540025931e-07,2.35025602325255e-06,-8.87919814947698e-07,1.83188666070516,1.60581511464339,0.324017253978709,-0.634552386851136,-0.557612727148801,NaN,-0.27869811309913,-2.04974622936094,-1.78080068263376,-0.193879801266583,2.6267948662302,0.94980179169126,-0.448278128520045
T8,0.26977883410673,-0.0271831969777592,-1.33848308185774,-2.01669629166641,0.0423720672472634,0.0815215821944937,-0.0854628654631278,0.119786338166644,0.434718766134263,NaN,-1.08383420104898,-1.47129836154989,0.612807059811357,-0.762413241108747,-1.23965762516353,NaN,NaN,0.666339562509698,0.465680066540482,-1.36970246951583,-1.35096571459952,-1.05150388246377,0.638928259317199,1.40291768149024,1.86007195426608,0.26769152499566,-2.00795458661798,-1.50702235933949,-1.22998335876133,0.6462316141191,0.156311555411473,0.63498484803219,-1.37103630728973,0.158542954650575,-1.4690907660079,0.114686766281126,-2.08695205074758,0.299035715319912,0.0718546926868777,0.289363320874558,0.0454837559132056,-0.07682212726352,0.024750920235375,1.92369250220379,-1.46216120157888,-1.4997396547355,0.705090000225518,-1.70078383386648,-1.00348161403404,0.610013558058364,-1.28100406763865,-1.55410516646866,0.151818840069499,-0.0556073247812538,-1.35507310440696,-8.8173257849383e-07,0.698392277414149,0.434692909632561,0.691184888242362,-0.0481741791532253,-1.22998386496529,0.113995079024241,0.167945966471429,0.196631698733351,0.353414412269828,0.727921488787744,NaN,-5.44635485317196e-06,1.21963359307648e-06,7.46743324652618e-07,NaN,-8.25107741430849e-07,-4.00606374847367e-07,1.99154347924058e-06,2.37761816441145e-06,-4.53470365433057e-07,-6.40139065849308e-07,-1.73207050835344e-07,3.38140790142571e-07,-1.1755114140001e-06,NaN,-8.04047081413556e-07,-4.07551495312629e-07,-2.14390442045762e-07,6.15879218600388e-08,-8.1250729904439e-07,3.56656244766618e-07,7.52305429803831e-08,5.94812780108976e-07,3.01966531079608e-07,-1.05691039230964e-06,-4.78754066559079e-07,NaN,7.79100554441451e-07,-5.15972932279759e-07,4.7641862296299e-07,4.37638305305514e-07,1.93858931493454e-07,1.81529394742966e-06,-9.65260192723842e-07,NaN,2.17146693520589,0.867682399984583,-0.171939789883823,-0.399991690790983,0.743832948210827,0.142625412260335,NaN,-1.2886252212986,0.359144040790495,2.7989488004657,1.55564461983472,0.161757998590351
TP8,0.92367287022485,1.65024125869527,0.0931801326935076,-1.13344523946124,1.52520945096308,1.73802240520264,1.49971301079702,1.28669575007788,0.62956226226866,NaN,-0.542362432829123,0.066611248115548,0.66870829048814,0.735489932109782,-0.131666490290728,NaN,NaN,0.927699170329354,1.99927126784765,0.202992165880663,0.1824128966628,0.255211427014548,0.640067137081665,1.83421266802969,1.91945978265369,1.2870769040321,-2.83096684266867,0.0474863538195279,-0.208190521717934,0.674876896103296,1.09683909047938,1.73633206656495,0.15281984606532,0.921000129817743,0.109387435831518,1.69176516696149,-0.303138080287466,1.28778836965438,1.70867157729661,1.06289317031306,1.56709033230583,1.09595459850853,0.948572267440579,1.91285118130813,0.0749140600118236,0.127762421115414,0.680146401138725,-0.0216588585216747,1.94815577329926,0.889519211006039,0.232687559069876,0.0851483151254747,1.39859293374901,1.57736421293683,-0.123225355164222,NaN,0.646181247338201,0.567377653130081,1.18817893485218,0.93210745322979,0.227621088654942,1.05554242542183,1.67416412239607,1.4344600251837,0.414038631913685,0.583691070392502,8.8908638467215e-07,-2.68703934340685e-06,1.377831162214e-06,1.31128596370089e-07,NaN,-7.67972778595894e-07,3.0942970195552e-07,2.01693226398181e-06,2.20802535000678e-06,-6.36345122965546e-07,4.30254023358662e-07,-4.68649325213733e-07,5.37743005679658e-07,2.49801058674589e-06,9.17412761785299e-08,-5.63018371587642e-07,-2.93936866012073e-07,1.98274635390262e-07,-5.07771436641599e-07,-4.89218249641405e-07,5.54914197501623e-07,NaN,1.00862801987034e-06,3.58132383008562e-07,NaN,4.72848921553102e-07,NaN,1.98708694401219e-07,-4.42674950516763e-07,6.20912022780527e-07,8.11565264553572e-07,2.22596508875182e-07,1.27307044281517e-06,1.57322657893625e-06,1.97300382744556,1.87973596682806,0.697813845311936,NaN,NaN,0.542767721191783,1.64541972547269,NaN,0.232900586370683,0.667299148340689,2.51740375156803,1.74156314204556,0.942445813241562
CP6,0.337945421082861,1.0972100662425,-0.467413606089798,-1.93019516062405,1.03612982563091,1.12148918662882,1.05842228153299,0.724938940491217,0.525058667208614,NaN,-1.14995660063384,-0.459067572914817,0.2240665939547,0.352232990519207,-0.612395541770666,NaN,NaN,0.535385029513043,1.15995015891358,-0.412531518079751,-0.365164429730162,-0.214729554668972,0.234340715320837,1.33946922170024,1.56668525846475,0.782654014324959,1.6666080032016,-0.481960025680131,-0.671676718196306,0.265357009605552,0.266038991278568,0.815636986433002,-0.356193767809219,0.152131386553334,-0.333659242730865,1.00297078863187,-0.938943934059874,0.749136355380366,1.13138928005251,0.436362412232539,1.05437608427519,0.748249779610584,0.83204266685625,1.6687122847128,-0.568403995683184,-0.411925134181042,0.312446369252683,-0.567423048046913,1.67251642227445,0.589261374899334,-0.256092165263252,-0.450441468855977,0.802589834771223,1.07533430188631,-0.758204889726202,9.60971892824643e-08,1.18828303141124,-0.0687953308866085,0.861928961827284,0.149221453354741,-0.325611890799086,0.355593916966515,1.15910262791052,0.992217190534575,0.501959611799359,0.263769596434114,1.76637921642869e-06,-2.74589646406556e-06,1.75337331386046e-06,2.60389240702502e-07,NaN,7.75221018691561e-09,5.33092987504433e-07,1.97856878714209e-06,2.65281372540385e-06,-6.68762423270946e-07,7.89662153027051e-07,-5.46427634636378e-07,1.33022100184786e-06,2.39026775218601e-06,2.51305721929188e-07,-1.67380927488618e-07,3.9474891126922e-08,4.87681365661056e-07,-3.21166069190482e-07,-1.71132914438703e-07,7.11942877876826e-07,2.30382631867321e-06,4.7707762966191e-07,1.87101075104493e-07,NaN,4.44507271771844e-07,1.15922462885397e-06,4.66952280586349e-07,-3.46005984236934e-07,1.23240018917221e-06,9.55212517407166e-07,6.81964991790871e-07,1.95724247777379e-06,1.3790873641284e-06,1.79380811922806,1.53057009106996,0.268303387614559,0.321614179677277,0.0462383476100626,0.127255218759913,1.04711270171385,-1.64184373372839,-0.294248580653056,0.12680536770579,2.34617433049406,1.20042893697098,0.239491581629886
CP4,-0.508103688162836,0.246142644044764,-1.40842876647072,-2.91956091146784,0.171985958373607,0.271233092629179,0.201174198063492,-0.139633295051754,0.0680562014564533,-1.05318827032094,-2.08283288384943,-1.29979845990587,-0.508780326416154,-0.419017222270751,-1.4764278673795,0.212985967210673,0.230200625560952,-0.139205489834451,0.246258314876329,-1.26403637250653,-1.22118794809876,-1.06171752864202,-0.544856263905519,0.036654555626193,0.868135420801169,-0.0399569443711811,-0.156245128069453,-1.31933063138841,-1.52281915862113,-0.464250795075181,-0.740625387455414,-0.16542582152945,-1.20403373685021,-0.860172013734059,-1.17889067667236,-0.0166364946260217,-2.04878725183418,-0.0584657433322187,0.307743050664735,-0.259800744079808,0.271966054137194,0.383033428981435,0.133811243228891,1.10194510407264,-1.46591242004334,-1.26568196787365,-0.385758500007435,-1.48406607872157,1.65226417697402,-0.0536801055952145,-1.11633826980044,-1.32185214077002,-0.0238564009731165,0.258739712732759,-1.58401479589328,-7.25960855716137e-07,1.58043877283732,-0.959134673029466,0.192551963557887,-0.766476176700301,-1.21412319851624,-0.525872271500778,0.268611520265389,0.253654757233259,0.566628388037367,-0.356336567626156,2.3443478895505e-06,-2.71896416231652e-06,2.14676322616958e-06,2.56659515322574e-07,NaN,4.71294743137509e-07,7.78805050833336e-07,2.3404450324449e-06,3.09574630086968e-06,-5.77344732129969e-07,1.43002505169396e-06,-6.76832888994265e-07,1.86105721669802e-06,2.38499394165294e-06,3.27324806289911e-07,2.81296694543636e-07,3.72105055670559e-07,6.32410915379574e-07,5.6183854336599e-09,1.14776314742e-07,7.92862368352113e-07,2.14433649503576e-06,-3.7857190484548e-07,-1.70234417942643e-08,2.30235860286574e-06,5.1550286762524e-07,1.5708014386591e-06,7.05678512473314e-07,-2.21944663823042e-07,1.58421853639497e-06,1.15910197518224e-06,7.96015126783542e-07,2.25708177058907e-06,1.48900061406702e-06,1.30431100563343,0.798243103877697,-0.511956209259208,-0.523932138576008,-0.45500221238272,-0.627983841091217,0.21337255117633,-2.53435040667198,-1.30490183944396,-0.728443542495185,1.79526110650115,0.290603120376733,-0.79391128024457
CP2,-1.28293904622151,-0.607459017240226,-2.26855884896911,-3.8443879627745,-0.687918389207834,-0.652813826133138,-0.62212142506229,-0.963600330756356,-0.391657728124243,-1.92828256519737,-2.94570549571654,-2.16192548140187,-1.13829494509276,-1.22537855837634,-2.26270760372846,-0.256834997346765,-0.251115788668018,-0.7163996121404,-0.734232279660535,-2.12588181229213,-2.06400027063986,-1.8455163859913,-1.23964536274699,-0.596334430899666,0.255938051496799,-0.84428172744562,-0.670275888983006,-2.12669025313048,-2.3386713592977,-1.16261940108932,-1.62297900158834,-1.03261366353906,-2.04273021427437,-1.7853169246226,-2.03959657875282,-0.937795782187882,-2.97870335555712,-0.886304621438473,-0.594524937264836,-1.1927778773419,-0.566138165692488,-0.153313447069847,-0.560359191007394,0.573350866996755,-2.33882027133156,-2.13980579728321,-1.02271215732597,-2.34280816212501,1.50945455814899,-0.68287693443298,-1.96165741521021,-2.16510444855928,-0.846843663196202,-0.583488046156355,-2.39610077644706,-1.54975213093401e-06,1.91786415626605,-1.74725920203611,-0.484083452754585,-1.61506130272579,-2.03634212519358,-1.40349004941944,-0.590584635852149,-0.567143159011418,0.609460843532302,-0.922526148909872,2.85399811711921e-06,-2.75769979414993e-06,2.58230666063132e-06,3.9464285976356e-07,1.95934414902833e-06,8.39459594524008e-07,9.95727817370612e-07,2.20535782413656e-06,3.28200350624587e-06,-6.50339216929986e-07,1.76039009147644e-06,-6.10131653052311e-07,2.30501792123395e-06,2.37049902104909e-06,5.70716186929028e-07,3.3835578121129e-07,5.49347179974525e-07,6.72476713829569e-07,2.88886511803164e-07,5.04622541121003e-07,8.66683594548011e-07,1.9942933420225e-06,-1.15110008286667e-06,-9.6203023782905e-08,NaN,4.98469636207319e-07,1.9973503860411e-06,1.09329966617991e-06,-8.18239466397528e-08,1.84470237474591e-06,1.33394582125027e-06,1.01422921735169e-06,2.62328010056522e-06,1.45585486685344e-06,0.847167789355888,0.181825869380565,-1.19744567071075,NaN,-0.998835355259889,-1.34820394784354,-0.635332093706477,-3.39377501450269,-2.13458116344484,-1.47988622752255,1.27668819704363,-0.466369449058301,-1.7214702450602
